contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,daysToExpiration,T,midPrice,S,r,moneyness
AAPL251205P00237500,2025-11-26 16:40:35+00:00,237.5,0.05,0.04,0.05,-0.02,-28.571428,63.0,159.0,0.44428895760421655,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.045,278.010009765625,0.03752999782562256,1.1705684621710526
AAPL251205P00240000,2025-11-26 17:50:36+00:00,240.0,0.05,0.05,0.06,-0.040000003,-44.444447,345.0,2004.0,0.42868800832875154,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.055,278.010009765625,0.03752999782562256,1.158375040690104
AAPL251205P00242500,2025-11-26 19:12:12+00:00,242.5,0.06,0.05,0.06,-0.040000003,-40.000004,144.0,23.0,0.4020872064515019,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.055,278.010009765625,0.03752999782562256,1.14643302996134
AAPL251205P00245000,2025-11-26 19:51:39+00:00,245.0,0.07,0.06,0.07,-0.049999997,-41.666664,1751.0,1596.0,0.3839847772833721,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.065,278.010009765625,0.03752999782562256,1.1347347337372449
AAPL251205P00247500,2025-11-26 17:42:25+00:00,247.5,0.08,0.07,0.08,-0.049999997,-38.461536,158.0,357.0,0.3642421352110199,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.07500000000000001,278.010009765625,0.03752999782562256,1.123272766729798
AAPL251205P00250000,2025-11-26 19:39:48+00:00,250.0,0.09,0.09,0.1,-0.060000002,-40.0,354.0,2770.0,0.3488421884081645,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.095,278.010009765625,0.03752999782562256,1.1120400390625
AAPL251205P00252500,2025-11-26 19:33:18+00:00,252.5,0.11,0.1,0.11,-0.08,-42.105263,219.0,960.0,0.32586399753522965,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.10500000000000001,278.010009765625,0.03752999782562256,1.1010297416460395
AAPL251205P00255000,2025-11-26 20:14:16+00:00,255.0,0.12,0.12,0.13,-0.1,-43.478264,760.0,2512.0,0.3060898230983106,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.125,278.010009765625,0.03752999782562256,1.0902353324142158
AAPL251205P00257500,2025-11-26 19:37:49+00:00,257.5,0.15,0.14,0.15,-0.120000005,-44.444443,231.0,1019.0,0.28428044302791794,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.14500000000000002,278.010009765625,0.03752999782562256,1.0796505233616505
AAPL251205P00260000,2025-11-26 20:14:09+00:00,260.0,0.18,0.18,0.19,-0.19999999,-52.631573,2139.0,4009.0,0.2664011933545746,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.185,278.010009765625,0.03752999782562256,1.069269268329327
AAPL251205P00262500,2025-11-26 20:12:04+00:00,262.5,0.25,0.23,0.24,-0.25,-50.0,609.0,1068.0,0.24730275473336216,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.235,278.010009765625,0.03752999782562256,1.0590857514880951
AAPL251205P00265000,2025-11-26 20:14:10+00:00,265.0,0.33,0.31,0.32,-0.34,-50.74627,2191.0,3368.0,0.22986582708828,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.315,278.010009765625,0.03752999782562256,1.0490943764740566
AAPL251205P00267500,2025-11-26 20:16:32+00:00,267.5,0.46,0.46,0.47,-0.48999998,-51.578945,3101.0,3842.0,0.21681155596390145,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.46499999999999997,278.010009765625,0.03752999782562256,1.0392897561331775
AAPL251205P00270000,2025-11-26 20:18:08+00:00,270.0,0.7,0.69,0.7,-0.67,-49.264706,4836.0,5209.0,0.20396666638375746,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,0.695,278.010009765625,0.03752999782562256,1.029666702835648
AAPL251205P00272500,2025-11-26 20:16:29+00:00,272.5,1.06,1.07,1.09,-0.86,-44.791668,1621.0,1800.0,0.19393985930418403,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,1.08,278.010009765625,0.03752999782562256,1.0202202193233945
AAPL251205P00275000,2025-11-26 20:17:44+00:00,275.0,1.65,1.64,1.67,-1.0600001,-39.114395,6079.0,4327.0,0.1837481475669106,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,1.6549999999999998,278.010009765625,0.03752999782562256,1.0109454900568182
AAPL251205P00277500,2025-11-26 20:16:49+00:00,277.5,2.48,2.49,2.55,-1.27,-33.866665,5304.0,1926.0,0.17527075920335006,False,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,2.52,278.010009765625,0.03752999782562256,1.0018378730292792
AAPL251205P00280000,2025-11-26 20:16:01+00:00,280.0,3.6,3.65,3.75,-1.5,-29.411766,4229.0,3423.0,0.16576396179701997,True,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,3.7,278.010009765625,0.03752999782562256,0.9928928920200892
AAPL251205P00282500,2025-11-26 20:01:23+00:00,282.5,5.2,5.15,5.25,-1.5,-22.38806,972.0,214.0,0.15226856721045007,True,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,5.2,278.010009765625,0.03752999782562256,0.9841062292588496
AAPL251205P00285000,2025-11-26 19:50:30+00:00,285.0,7.25,6.95,7.1,-0.8999996,-11.042941,245.0,907.0,0.12920799886129417,True,REGULAR,USD,put,2025-12-05,8,0.021917808219178082,7.025,278.010009765625,0.03752999782562256,0.9754737184758772
AAPL251212C00210000,2025-11-26 19:30:18+00:00,210.0,68.58,68.0,70.35,0.41000366,0.601443,5.0,145.0,0.841705463218343,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,69.175,278.010009765625,0.03752999782562256,1.323857189360119
AAPL251212C00215000,2025-11-26 20:16:13+00:00,215.0,64.08,63.4,64.55,3.710003,6.1454415,1.0,5.0,0.7405276997125321,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,63.974999999999994,278.010009765625,0.03752999782562256,1.2930698128633722
AAPL251212C00220000,2025-11-26 16:24:00+00:00,220.0,58.87,58.25,60.15,5.869999,11.075469,1.0,99.0,0.7275393562733068,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,59.2,278.010009765625,0.03752999782562256,1.2636818625710227
AAPL251212C00225000,2025-11-26 19:03:06+00:00,225.0,53.88,52.75,55.25,-0.3600006,-0.6637179,10.0,14.0,0.6328273657719998,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,54.0,278.010009765625,0.03752999782562256,1.2356000434027778
AAPL251212C00230000,2025-11-25 14:57:27+00:00,230.0,49.41,47.95,49.55,0.0,0.0,1.0,27.0,0.5244918855100672,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,48.75,278.010009765625,0.03752999782562256,1.2087391728940218
AAPL251212C00235000,2025-11-26 20:05:43+00:00,235.0,43.97,44.0,44.8,3.6900024,9.16088,11.0,85.0,0.5837006658078062,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,44.4,278.010009765625,0.03752999782562256,1.1830213181515958
AAPL251212C00240000,2025-11-26 18:17:34+00:00,240.0,39.17,39.05,39.7,-0.83000183,-2.0750046,32.0,182.0,0.5224026418183234,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,39.375,278.010009765625,0.03752999782562256,1.158375040690104
AAPL251212C00245000,2025-11-26 17:40:55+00:00,245.0,34.5,33.4,35.0,0.5999985,1.7699069,2.0,82.0,0.4429739933945497,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,34.2,278.010009765625,0.03752999782562256,1.1347347337372449
AAPL251212C00250000,2025-11-26 15:02:41+00:00,250.0,28.05,28.4,29.5,-1.5600014,-5.268495,6.0,934.0,0.3543725926855423,True,REGULAR,USD,call,2025-12-12,15,0.0410958904109589,28.95,278.010009765625,0.03752999782562256,1.1120400390625
